identity_key,official_property_id,property_name,brand,parent_company,city,state_region,country,address,official_property_url,source_family,source_confidence,identity_confidence,classification,match_method,census_record_id
ind_hilton_mx_safgigi,SAFGIGI,Hilton Garden Inn Mexico City Santa Fe,Hilton Garden Inn,Hilton,Mexico City,DIF,Mexico,Calle 3  55 Col. Lomas de Santa Fe,,Hilton,High,High,existing_exact_match,official_property_id,recR3omiGGJPRfaLf
ind_hilton_mx_mexplgi,MEXPLGI,Hilton Garden Inn Mexico City Polanco,Hilton Garden Inn,Hilton,Mexico City,MEX,Mexico,Leon Tolstoi,,Hilton,High,High,existing_exact_match,official_property_id,recIrC16QNdk6ia49
ind_hilton_mx_pbcgigi,PBCGIGI,Hilton Garden Inn Puebla Angelópolis,Hilton Garden Inn,Hilton,San Andres Cholula,PUE,Mexico,Blvd Atlixcayotl 2528 Reserva,,Hilton,High,High,existing_exact_match,official_property_id,rec7UGlO9CEWEaidU
ind_hilton_mx_qropigi,QROPIGI,Hilton Garden Inn Queretaro,Hilton Garden Inn,Hilton,Queretaro,QUE,Mexico,Prol Ignacio Zaragoza 99,,Hilton,High,High,existing_exact_match,official_property_id,reczPGWGBZ2Zn5H4U
ind_hilton_mx_bjxsagi,BJXSAGI,Hilton Garden Inn Salamanca,Hilton Garden Inn,Hilton,Salamanca,GUA,Mexico,Av. Jose Ma. Morelos No. 2500,,Hilton,High,High,existing_exact_match,official_property_id,recw1AOGCJNfMKkcz
ind_hilton_mx_upnmtgi,UPNMTGI,Hilton Garden Inn Uruapan,Hilton Garden Inn,Hilton,Uruapan,MIC,Mexico,Paseo Gral Lazaro Cardenas,,Hilton,High,High,existing_exact_match,official_property_id,rec1mZD0aglbogvI3
ind_hilton_mx_bjxbagi,BJXBAGI,Hilton Garden Inn Silao Aeropuerto Bajio,Hilton Garden Inn,Hilton,Silao,GUA,Mexico,Libramiento Nte 3350 Col. La Joya,,Hilton,High,High,existing_exact_match,official_property_id,recZ6GImsI2nrR7Wm
ind_hilton_mx_bjxadgi,BJXADGI,Hilton Garden Inn Leon,Hilton Garden Inn,Hilton,Leon,GUA,Mexico,Blvd. Adolfo Lopez Mateos 2126,,Hilton,High,High,existing_exact_match,official_property_id,recsOKVsV4V1wA8G2
ind_hilton_mx_verbrgi,VERBRGI,Hilton Garden Inn Boca del Rio Veracruz,Hilton Garden Inn,Hilton,Boca del Rio,VER,Mexico,Boulevard Manuel Avila Camacho s n,,Hilton,High,High,existing_exact_match,official_property_id,recxwhEJUrtRP7HZN
ind_hilton_mx_agugigi,AGUGIGI,Hilton Garden Inn Aguascalientes,Hilton Garden Inn,Hilton,Aguascalientes,AGU,Mexico,Blvd. Luis Donaldo Colosio 404,,Hilton,High,High,existing_exact_match,official_property_id,rec5afEO52m7Fco2Y
ind_hilton_mx_gdlapgi,GDLAPGI,Hilton Garden Inn Guadalajara Airport,Hilton Garden Inn,Hilton,Guadalajara,JAL,Mexico,Carr. Guadalajara Chapala Km 17.5,,Hilton,High,High,existing_exact_match,official_property_id,rec44wo1i6V5LLer8
ind_hilton_mx_mtygigi,MTYGIGI,Hilton Garden Inn Monterrey Obispado,Hilton Garden Inn,Hilton,Monterrey,NLE,Mexico,Avenida Constitucion 2050,,Hilton,High,High,existing_exact_match,official_property_id,recSUqn2KQ4dU5Ubl
ind_hilton_mx_mtyaigi,MTYAIGI,Hilton Garden Inn Monterrey Airport,Hilton Garden Inn,Hilton,Monterrey,NLE,Mexico,av. Miguel aleman Km 24,,Hilton,High,High,existing_exact_match,official_property_id,recrGQ14hIsU5fXLj
ind_hilton_mx_tgzgigi,TGZGIGI,Hilton Garden Inn Tuxtla Gutierrez,Hilton Garden Inn,Hilton,Tuxtla Gutierrez,CHP,Mexico,Boulevard Belisario Dominguez 1641,,Hilton,High,High,existing_exact_match,official_property_id,recWq1l6mB8ulFHMH
ind_hilton_mx_cuucmgi,CUUCMGI,Hilton Garden Inn Chihuahua,Hilton Garden Inn,Hilton,Chihuahua,CHH,Mexico,Av. de La Juventud 5915,,Hilton,High,High,existing_exact_match,official_property_id,recDUWhVwbn6BF1ge
ind_hilton_mx_cunrogi,CUNROGI,Hilton Garden Inn Cancun Airport,Hilton Garden Inn,Hilton,Cancun,ROO,Mexico,"Carr. Cancun-Chetumal KM. 22,",,Hilton,High,High,existing_exact_match,official_property_id,recZylIYekWe2kbTH
ind_hilton_mx_tijotgi,TIJOTGI,Hilton Garden Inn Tijuana Airport,Hilton Garden Inn,Hilton,Tijuana,BCN,Mexico,"Blvd Tijuana no. 17226 Col Norte,",,Hilton,High,High,existing_exact_match,official_property_id,recrWuTgMITKMtxU6
ind_hilton_mx_mexsahh,MEXSAHH,Hilton Mexico City Santa Fe,Hilton Hotels & Resorts,Hilton,Mexico City,DIF,Mexico,Antonio Dovali Jaime No. 70,,Hilton,High,High,existing_exact_match,official_property_id,rec0zU2ZRAUKqZ6cE
ind_hilton_mx_mexrfhh,MEXRFHH,Hilton Mexico City Reforma,Hilton Hotels & Resorts,Hilton,Mexico City,DIF,Mexico,Av. Juarez  70. Colonia Centro,,Hilton,High,High,existing_exact_match,official_property_id,recXRQC5vDqxN9INx
ind_hilton_mx_mexahhf,MEXAHHF,Hilton México City Airport,Hilton Hotels & Resorts,Hilton,Mexico City,,Mexico,"Capitan Carlos Leon SN International Mexico City Airport Term 1,Rm G,2nd Fl",,Hilton,High,High,existing_exact_match,official_property_id,recdn7A9xenbN5QCj
ind_hilton_mx_qrojshh,QROJSHH,Hilton Queretaro,Hilton Hotels & Resorts,Hilton,Queretaro,QUE,Mexico,Anillo Vial II Fray Junipero Serra,,Hilton,High,High,existing_exact_match,official_property_id,rec2iv5CMBLM2etaa
ind_hilton_mx_slphhhh,SLPHHHH,Hilton San Luis Potosi,Hilton Hotels & Resorts,Hilton,San Luis Potosi,SLP,Mexico,Avenida Real de Lomas No. 1000,,Hilton,High,High,existing_exact_match,official_property_id,rec6HAxrtlnFPjcq8
ind_hilton_mx_gdlgmhh,GDLGMHH,Hilton Guadalajara Midtown,Hilton Hotels & Resorts,Hilton,Guadalajara,JAL,Mexico,Av. Adolfo Lopez Mateos 2405  300,,Hilton,High,High,existing_exact_match,official_property_id,recF8YdqFwQU8dV3x
ind_hilton_mx_pvrpahh,PVRPAHH,Hilton Vallarta Riviera All-Inclusive Resort,Hilton Hotels & Resorts,Hilton,Puerto Vallarta,JAL,Mexico,Carr Barra de Navidad km4.5,,Hilton,High,High,existing_exact_match,official_property_id,recGR6ooM81OOyalh
ind_hilton_mx_mtyvohh,MTYVOHH,Hilton Monterrey Valle,Hilton Hotels & Resorts,Hilton,Monterrey,NLE,Mexico,"Ave. Fundadores No. 1000,",,Hilton,High,High,existing_exact_match,official_property_id,recZsHk6KWmYVTTZt
ind_hilton_mx_sjdlchh,SJDLCHH,Hilton Los Cabos Beach & Golf Resort,Hilton Hotels & Resorts,Hilton,Los Cabos,BCS,Mexico,Carretera Transpeninsular,,Hilton,High,High,existing_exact_match,official_property_id,recpy2x1uUtYCbtNT
ind_hilton_mx_cunhihh,CUNHIHH,Hilton Tulum Riviera Maya All-Inclusive Resort,Hilton Hotels & Resorts,Hilton,Tulum,ROO,Mexico,Carretera Cancun Tulum 307,,Hilton,High,High,existing_exact_match,official_property_id,recCAr8uQUImZrIDp
ind_hilton_mx_cunqrhh,CUNQRHH,"Hilton Cancun, an All-Inclusive Resort",Hilton Hotels & Resorts,Hilton,Cancun,ROO,Mexico,Carr Federal Libre 307 Cancun-Tulum,,Hilton,High,High,existing_exact_match,official_property_id,recbkMtpNWDTdCd1V
ind_hilton_mx_cunmchh,CUNMCHH,Hilton Cancun Mar Caribe All-Inclusive Resort,Hilton Hotels & Resorts,Hilton,Cancun,ROO,Mexico,"Kukulcan Km 17, Zona Hotelera",,Hilton,High,High,existing_exact_match,official_property_id,recIiCKNLxFJDL02K
ind_hilton_mx_qrohwhw,QROHWHW,Homewood Suites by Hilton Queretaro,Homewood Suites by Hilton,Hilton,Queretaro,QUE,Mexico,Gasa de Inc. a Carr. QRO-SLP  681,,Hilton,High,High,existing_exact_match,official_property_id,rec0kSLXMjjavq3cG
ind_hilton_mx_slwsmhw,SLWSMHW,Homewood Suites by Hilton Saltillo,Homewood Suites by Hilton,Hilton,Saltillo,COA,Mexico,Blvd. Venustiano Carranza 4100,,Hilton,High,High,existing_exact_match,official_property_id,reccxyVraKH33KpBd
ind_hilton_mx_mtymehw,MTYMEHW,Homewood Suites by Hilton Monterrey Apodaca,Homewood Suites by Hilton,Hilton,Apodaca,NLE,Mexico,"Av. del Telefono, No. 4498,",,Hilton,High,High,existing_exact_match,official_property_id,rec8sLVu4riGQiM0R
ind_hilton_mx_gdlchua,GDLCHUA,Motto by Hilton Guadalajara Centro Historico,Motto by Hilton,Hilton,Guadalajara,JAL,Mexico,"Pedro Moreno #156 Colonia Centro.  Guadalajara, Jalisco.",,Hilton,High,High,existing_exact_match,official_property_id,recAOcdRmpKmEKPD2
ind_hilton_mx_czmtuua,CZMTUUA,Motto by Hilton Tulum,Motto by Hilton,Hilton,Tulum,ROO,Mexico,Ave Coba Sur entre Calle S/N,,Hilton,High,High,existing_exact_match,official_property_id,rec7gVZpWfStyU9zR
ind_hilton_mx_pbcmmup,PBCMMUP,"MM Grand Hotel Puebla, Tapestry Collection by Hilton",Tapestry Collection by Hilton,Hilton,Puebla,PUE,Mexico,Calle Boulevard Atlixco Numero 4303,,Hilton,High,High,existing_exact_match,official_property_id,recq1L0McPXA3WNKs
ind_hilton_mx_bjxupup,BJXUPUP,"Albor San Miguel de Allende, Tapestry Collection by Hilton",Tapestry Collection by Hilton,Hilton,San Miguel de Allende,GUA,Mexico,Camino 3 Cruces # 149,,Hilton,High,High,existing_exact_match,official_property_id,recv4H7O6ENbUMDhM
ind_hilton_mx_sjdtlup,SJDTLUP,"Tropicana Los Cabos, Tapestry Collection by Hilton",Tapestry Collection by Hilton,Hilton,San Jose del Cabo,BCS,Mexico,Blvd. Antonio Mijares 30,,Hilton,High,High,existing_exact_match,official_property_id,rec3MHAXsWlTUz2gY
ind_hilton_mx_lapitup,LAPITUP,"Perla La Paz, Tapestry Collection by Hilton",Tapestry Collection by Hilton,Hilton,La Paz,BCS,Mexico,Paseo Alvaro Obregon 1570,,Hilton,High,High,existing_exact_match,official_property_id,recZ6FQXTTC9uhxZn
ind_hilton_mx_czmpdup,CZMPDUP,"The Yucatan Playa del Carmen, Tapestry Collection by Hilton",Tapestry Collection by Hilton,Hilton,Playa del Carmen,ROO,Mexico,"Avenida 1 Norte, entre 30 y 32",,Hilton,High,High,existing_exact_match,official_property_id,recY9Cxxo1iAbJgOt
ind_hilton_mx_mexperu,MEXPERU,Tru by Hilton Mexico City Airport,Tru by Hilton,Hilton,Mexico City,,Mexico,Boulevard Puerto Aereo 75,,Hilton,High,High,existing_exact_match,official_property_id,recC32s7cUfGvM0pa
ind_hilton_mx_pbcagru,PBCAGRU,Tru by Hilton Puebla Angelopolis,Tru by Hilton,Hilton,Puebla,PUE,Mexico,Atlixcayotl 2528,,Hilton,High,High,existing_exact_match,official_property_id,receo6nPommsrPpLX
ind_hilton_mx_slpcvru,SLPCVRU,Tru by Hilton Ciudad Valles,Tru by Hilton,Hilton,Ciudad Valles,SLP,Mexico,Blvd. Mexico - Laredo 934,,Hilton,High,High,existing_exact_match,official_property_id,recGw9eK99HHFMCGK
ind_hilton_mx_slwruru,SLWRURU,Tru by Hilton Saltillo,Tru by Hilton,Hilton,Saltillo,COA,Mexico,Blvd. Venustiano Carranza 4100,,Hilton,High,High,existing_exact_match,official_property_id,recbxG5HBOFyKuGvk
ind_hilton_mx_mtymaru,MTYMARU,Tru by Hilton Monterrey Fundidora,Tru by Hilton,Hilton,Monterrey,NLE,Mexico,Madero 2427 Oriente,,Hilton,High,High,existing_exact_match,official_property_id,recYKhIgdDZJt0CYa
ind_choice_mx_mx068,MX068,Sleep Inn Monterrey San Pedro,Radisson Individuals by Choice,Choice,Monterrey,NLE,Mexico,"Blvd Antonio L Rodriguez, 3074 Col Santa Maria",https://www.choicehotels.com/nuevo-leon/monterrey/sleep-inn-hotels/mx068,Choice,High,High,existing_exact_match,official_property_id,reckCeo5qx5qBGuoW
ind_choice_mx_mx067,MX067,Comfort Inn Cancun Aeropuerto,Radisson Individuals by Choice,Choice,Cancun,ROO,Mexico,"Carr. Cancun Aeropouerto, 77560 Cancun, Q. Roo, Mexico",https://www.choicehotels.com/quintana-roo/cancun/comfort-inn-hotels/mx067,Choice,High,High,existing_exact_match,official_property_id,recIna7TAhXoRnao6
ind_choice_mx_mx061,MX061,Comfort Inn Puerto Vallarta Golfside & Marina,Radisson Individuals by Choice,Choice,Puerto Vallarta,JAL,Mexico,"Blvd. Francisco Medina Ascenci, 3965 Fracc. Marina Vallarta",https://www.choicehotels.com/jalisco/puerto-vallarta/comfort-inn-hotels/mx061,Choice,High,High,existing_exact_match,official_property_id,recZIoN8XMYCnRU4i
ind_choice_mx_mx185,MX185,Radisson Hotel & Convention Center Toluca,Radisson Individuals by Choice,Choice,Toluca,MEX,Mexico,"Carretera Mexico-Toluca km 63.5, Santa Ana Tlapaltitlan",https://www.choicehotels.com/mexico/toluca/radisson-hotels/mx185,Choice,High,High,existing_exact_match,official_property_id,recXkhmSxdzqhiyyQ
ind_choice_mx_mx063,MX063,Quality Inn Aguascalientes,Radisson Individuals by Choice,Choice,Aguascalientes,AGU,Mexico,"Nieto No. 102, Zona Centro",https://www.choicehotels.com/aguascalientes/aguascalientes/quality-inn-hotels/mx063,Choice,High,High,existing_exact_match,official_property_id,recamZJUape5BZylI
ind_choice_mx_mx184,MX184,Radisson Hotel Tapatio Guadalajara,Radisson Individuals by Choice,Choice,San Pedro Tlaquepaque,JAL,Mexico,"Carretera Chapala Km 6.5, El Tapatio",https://www.choicehotels.com/jalisco/san-pedro-tlaquepaque/radisson-hotels/mx184,Choice,High,High,existing_exact_match,official_property_id,rec3VtNHyHrW0xDk8
ind_choice_mx_mx228,MX228,"Amberes 64, an Ascend Collection Hotel",Radisson Individuals by Choice,Choice,Mexico City,CMX,Mexico,"C Amberes 64 Juarez, Cuauhtemoc",https://www.choicehotels.com/mexico/mexico-city/ascend-hotels/mx228,Choice,High,High,existing_exact_match,official_property_id,recxjhraXKAz0BaVH
ind_choice_mx_mx106,MX106,Sleep Inn Monterrey Norte,Radisson Individuals by Choice,Choice,Monterrey,NLE,Mexico,"Av. Universidad No 314 Col. Ch, San Nicolas de los Garza",https://www.choicehotels.com/nuevo-leon/monterrey/sleep-inn-hotels/mx106,Choice,High,High,existing_exact_match,official_property_id,receAz4snQJSjyzj4
ind_choice_mx_mx227,MX227,Radisson Puebla Angelopolis,Radisson Individuals by Choice,Choice,Puebla,PUE,Mexico,Blvd del Nino Poblano 3120,https://www.choicehotels.com/puebla/puebla/radisson-hotels/mx227,Choice,High,High,existing_exact_match,official_property_id,recOyzLQATwUVnc17
ind_choice_mx_mx109,MX109,Comfort Inn Ciudad Juarez,Radisson Individuals by Choice,Choice,Ciudad Juarez,CHH,Mexico,"Paseo de la Victoria No 3715, Col. Partido Senecu C.P",https://www.choicehotels.com/chihuahua/ciudad-juarez/comfort-inn-hotels/mx109,Choice,High,High,existing_exact_match,official_property_id,recFtm0joBzzPpLcn
ind_choice_mx_mx108,MX108,Sleep Inn Ciudad de Mexico Cuajimalpa,Radisson Individuals by Choice,Choice,Cuajimalpa de Morelos,MEX,Mexico,"Carretera Mexico, Toluca No. 5454 Col. El Yaqui",https://www.choicehotels.com/mexico/cuajimalpa-de-morelos/sleep-inn-hotels/mx108,Choice,High,High,existing_exact_match,official_property_id,recsQ1Zd95zEQHXZe
ind_choice_mx_mx103,MX103,Sleep Inn Queretaro,Radisson Individuals by Choice,Choice,Queretaro,QUE,Mexico,"Ignacio Zaragoza No 336, Col. Ninos Heroes",https://www.choicehotels.com/queretaro/queretaro/sleep-inn-hotels/mx103,Choice,High,High,existing_exact_match,official_property_id,recx71Cz1lHdfHDfg
ind_choice_mx_mx224,MX224,Comfort Inn Puebla Centro Histórico,Radisson Individuals by Choice,Choice,Puebla,PUE,Mexico,Av. Juárez 1309 Centro,https://www.choicehotels.com/puebla/puebla/comfort-inn-hotels/mx224,Choice,High,High,existing_exact_match,official_property_id,recJmRWXMaR3PLXLF
ind_choice_mx_mx226,MX226,Comfort Inn Queretaro Tecnologico,Radisson Individuals by Choice,Choice,Queretaro,QUE,Mexico,Prol Tecnologico 1001-Norte,https://www.choicehotels.com/queretaro/queretaro/comfort-inn-hotels/mx226,Choice,High,High,existing_exact_match,official_property_id,rec8OtmFD9eqKORYs
ind_choice_mx_mx225,MX225,Sleep Inn Puebla Centro Histórico,Radisson Individuals by Choice,Choice,Puebla,PUE,Mexico,Calle 4 Nte 1206 Centro,https://www.choicehotels.com/puebla/puebla/sleep-inn-hotels/mx225,Choice,High,High,existing_exact_match,official_property_id,recr7UYJGEvU7EvkO
ind_choice_mx_mx071,MX071,Quality Inn Mazatlan,Radisson Individuals by Choice,Choice,Mazatlan,SIN,Mexico,"Bugambilias 100,",https://www.choicehotels.com/sinaloa/mazatlan/quality-inn-hotels/mx071,Choice,High,High,existing_exact_match,official_property_id,recfwU24wZgzJgISr
ind_choice_mx_mx176,MX176,Sleep Inn Leon Antares,Radisson Individuals by Choice,Choice,Leon,GUA,Mexico,"Blvd. Adolfo Lopez Mateos 2500 E3, Col. San Isidro de Jerez",https://www.choicehotels.com/guanajuato/leon/sleep-inn-hotels/mx176,Choice,High,High,existing_exact_match,official_property_id,recVr1hEnPhl4O8mR
ind_choice_mx_mx054,MX054,Quality Inn Ciudad Obregon,Radisson Individuals by Choice,Choice,Obregon,SON,Mexico,"Calle Ignacio Allende, Centro, Fundo Legal",https://www.choicehotels.com/sonora/obregon/quality-inn-hotels/mx054,Choice,High,High,existing_exact_match,official_property_id,recjPXEohVDyaAgb6
ind_choice_mx_mx098,MX098,Comfort Inn Hermosillo Airport,Radisson Individuals by Choice,Choice,Hermosillo,SON,Mexico,"567A Blvd. J. Garcia Col. El Llano, Operadora Diqui SAPI de CV",https://www.choicehotels.com/sonora/hermosillo/comfort-inn-hotels/mx098,Choice,High,High,existing_exact_match,official_property_id,recTgBmnQVsOpF0mC
ind_choice_mx_mx178,MX178,Radisson Hotel Cuernavaca,Radisson Individuals by Choice,Choice,Cuernavaca,MOR,Mexico,Avenida Francisco I. Madero  25,https://www.choicehotels.com/morelos/cuernavaca/radisson-hotels/mx178,Choice,High,High,existing_exact_match,official_property_id,recEeZzrgtKP3QgT6
ind_choice_mx_mx056,MX056,Comfort Inn Tampico,Radisson Individuals by Choice,Choice,Tampico,TAM,Mexico,"Av. Hidalgo 3408-A, A Col. Flores",https://www.choicehotels.com/tamaulipas/tampico/comfort-inn-hotels/mx056,Choice,High,High,existing_exact_match,official_property_id,rec8OP2d0vaQxvlmP
ind_choice_mx_mx051,MX051,Comfort Inn Monterrey Valle,Radisson Individuals by Choice,Choice,Monterrey,NLE,Mexico,"Av. Lazaro Cardenas No. 1009, Col. Valle Oriente",https://www.choicehotels.com/nuevo-leon/monterrey/comfort-inn-hotels/mx051,Choice,High,High,existing_exact_match,official_property_id,recxx94Ij6YdZlXop
ind_choice_mx_mx095,MX095,Sleep Inn Mexicali,Radisson Individuals by Choice,Choice,Mexicali,BCN,Mexico,"Blvd Lazaro Cardenas No.1837, Col. Plutarco Elias Calles",https://www.choicehotels.com/baja-california/mexicali/sleep-inn-hotels/mx095,Choice,High,High,existing_exact_match,official_property_id,recXCr44T5dsTH1fA
ind_choice_mx_mx050,MX050,Comfort Inn Cordoba,Radisson Individuals by Choice,Choice,Cordoba,VER,Mexico,Ave 1 No. 2623,https://www.choicehotels.com/veracruz/cordoba/comfort-inn-hotels/mx050,Choice,High,High,existing_exact_match,official_property_id,recodiZIwEYLg73z0
